"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"rkbhcmet",2002-03-20,96,17.8,22.95,29.5,23.3364583333333,4.20744002156747,8.625,96,51,81.5,96,75.8020833333333,15.7263572197604,33,96,1017,1018,1020,1018.5,0.917662935482247,1,96,0.2,1.45,6.8,1.92291666666667,1.46815166050569,2.025,96,132,215.5,323,224.458333333333,53.9980344021729,102.75,0,NA,96,0
"rkbhcmet",2002-03-21,96,17.5,24.1,29.4,23.96875,3.7962117543955,7.2,96,52,86,96,78.5520833333333,14.7768451811871,25.75,96,1016,1017,1020,1017.54166666667,1.1042183867397,1,96,0.2,1.4,4.1,1.73229166666667,1.05536172812595,1.2,96,0,252,355,230.729166666667,103.202048038294,123.75,0,NA,96,0
"rkbhcmet",2002-03-22,96,19.8,23.1,27.4,23.5114583333333,1.69120759046165,1.95000000000001,96,56,79,90,76.53125,10.0848538073583,18,96,1015,1017,1020,1017.39583333333,1.31772664417622,2,96,0.2,2,5.6,2.25,1.22817794013391,1.6,96,0,61,354,76,66.0688635958127,63.75,0,NA,96,0
"rkbhcmet",2002-03-23,96,14.6,21,28.6,20.9958333333333,4.60786322591849,9,96,37,76.5,84,68.4375,15.1677028757263,25.25,96,1018,1019,1022,1019.65625,1.01388388206727,1,96,0.2,2.2,4.7,2.25,1.03099338912578,1.5,96,0,101,347,106.572916666667,65.0175271578311,68.25,0,NA,96,0
"rkbhcmet",2002-03-24,96,17.8,22.8,29.3,23.09375,4.125474454373,8.425,96,44,77,89,70.2395833333333,16.0110125204443,33,96,1017,1019,1021,1019.11458333333,1.12268279877562,2,96,0.2,1.5,6.1,1.90625,1.29035388862697,1.9,96,83,169,278,178.21875,41.8272646223665,53.5,0,NA,96,0
"rkbhcmet",2002-03-25,96,18.3,22.5,30.2,23.4739583333333,4.28257779704226,8.32500000000001,96,53,83,95,77.6145833333333,14.7343992727842,28,96,1017,1018,1020,1018.48958333333,1.00519484015123,1,96,0.2,1.3,5.6,1.80208333333333,1.44112376959727,2.1,96,27,175,347,187.385416666667,60.7691697788775,85,0,NA,96,0
"rkbhcmet",2002-03-26,96,19,23.05,30.8,23.9302083333333,4.14404124628088,8.625,96,50,86,96,80,14.4251242811393,24.5,96,1016,1018,1020,1018.15625,0.785769820320376,1,96,0.2,1.35,5.8,1.6125,1.22828506891776,1.425,96,0,156.5,354,172.614583333333,87.1684841395844,86.25,0,NA,96,0
"rkbhcmet",2002-03-27,96,18.2,23.05,32.8,24.1822916666667,4.36799351242208,7.325,96,44,86,96,79.4270833333333,15.6465868426491,28,96,1015,1017,1019,1016.90625,1.02677958481335,2,96,0.2,1.45,6.3,1.88958333333333,1.51549742861555,2.9,96,0,51,355,76.03125,70.6875189050186,58.75,0,NA,96,0
"rkbhcmet",2002-03-28,96,18.8,22.3,30.2,23.121875,2.8758597112772,4.8,96,45,73,88,72.0416666666667,12.6423820762309,22.25,96,1015,1017,1019,1016.78125,0.908476167749282,1,96,0.2,1.7,5.4,1.925,1.1739272818867,1.3,96,0,50.5,355,67.7604166666667,72.7533315991229,47.5,0,NA,96,0
"rkbhcmet",2002-03-29,96,19.2,22.4,31.1,23.8833333333333,4.08490589124779,7.65,96,40,79,91,72.53125,13.8061413680175,20,96,1016,1017,1019,1017.52083333333,0.962225125935951,1,96,0.2,1.7,5.9,1.84166666666667,1.3357959713942,1.875,96,0,148,354,169.260416666667,89.066414580022,154.75,0,NA,96,0
"rkbhcmet",2002-03-30,96,18.1,22.5,30.5,23.5916666666667,4.26571809631075,8.4,96,50,91,96,80.65625,15.7458954551404,29,96,1016,1017,1019,1017.28125,0.879032063363478,1,96,0.2,1.3,6.8,2.003125,1.71319665046307,2.45,96,101,178.5,302,194.46875,49.4666188613993,67.5,0,NA,96,1
"rkbhcmet",2002-03-31,96,17.5,24.45,29.5,23.5052083333333,4.20744627614741,8.6,96,54,81,96,78.6458333333333,14.4105072533289,30.25,96,1014,1016,1018,1016.33333333333,1.211060141639,1.25,96,0.2,1.8,5.4,2.02604166666667,1.3625243438997,2,96,121,222.5,312,216.114583333333,48.1307145160402,80,0,NA,96,0.6
"rkbhcmet",2002-04-01,96,20.2,24.4,30.5,24.85,3.61927587988769,7.725,96,58,87,95,81.2395833333333,12.688780615519,25,96,1015,1016,1017,1015.78125,0.69891833722207,1,96,0.2,1.1,6.7,1.48541666666667,1.36289005361607,2,96,0,243.5,353,228.572916666667,85.6939161129419,111.5,0,NA,96,0
"rkbhcmet",2002-04-02,96,19.4,23.05,30.9,24.3833333333333,3.89970759137728,8.05,96,50,88,97,81.5729166666667,15.0652928363711,28.25,96,1015,1016,1018,1016.57291666667,1.02335662011335,1,96,0.2,1.3,5,1.59166666666667,1.35255443837649,2.225,96,86,186.5,355,213.302083333333,72.4744775100233,135,0,NA,96,0
"rkbhcmet",2002-04-03,96,19.1,23.15,30.7,24.20625,3.95077107730417,8.35,96,54,73.5,96,75.8958333333333,15.3482240815066,31.25,96,1017,1019,1021,1018.61458333333,1.11798495109603,1,96,0.2,1.3,6.9,1.69583333333333,1.4661023635309,1.925,96,0,179,355,194.197916666667,76.4420137705584,107.25,0,NA,96,0
"rkbhcmet",2002-04-04,96,16.8,24.4,32.4,24.4739583333333,4.73509283611913,9.3,96,41,79,95,73.1979166666667,18.5282826719567,39,96,1018,1019,1022,1019.625,0.909019135922718,1,96,0.2,1.8,6.7,1.99270833333333,1.60382731657854,2.6,96,2,68,355,105.541666666667,93.4073046469253,124.5,0,NA,96,0
"rkbhcmet",2002-04-05,96,21.1,23.85,30.3,24.7583333333333,2.56616308570912,4.775,96,53,70,91,72.3854166666667,11.3854660738723,24,96,1017,1019,1021,1018.80208333333,1.08210118864002,2,96,0.2,2.8,6.5,2.91458333333333,1.492999747359,2.025,96,1,43,101,44.3333333333333,20.4000343996958,19.25,0,NA,96,0
"rkbhcmet",2002-04-06,96,17.7,21.5,29.2,22.421875,3.73188827962185,6.85,96,32,62,80,61.71875,14.264939076004,21,96,1017,1018,1021,1018.36458333333,0.963762273228334,1,96,0.2,2.6,4.8,2.46458333333333,1.09563527994797,1.7,96,20,92.5,187,91.78125,39.1435154608216,66.25,0,NA,96,0
"rkbhcmet",2002-04-07,96,15.7,21.6,28,22.0041666666667,4.34026234149302,8.925,96,41,62,82,60.65625,12.5679861678707,24,96,1020,1021,1023,1021.44791666667,1.04498593963512,1,96,0.9,3,8,3.34791666666667,1.53423933950254,2.125,96,81,149.5,238,149.489583333333,28.3017554938751,40,0,NA,96,0
"rkbhcmet",2002-04-08,96,17.6,22.5,28.5,22.6927083333333,3.90676187874216,8.2,96,47,66.5,85,65.7395833333333,12.6966591475385,24,96,1020,1022,1024,1022.16666666667,1.13012963081947,2,96,0.6,2.8,6.3,2.96666666666667,1.20905937050399,1.3,96,102,170,270,168.65625,29.0421936698641,39.5,0,NA,96,0
"rkbhcmet",2002-04-09,96,17.3,23.85,29.5,23.5041666666667,4.18955886803992,8.45,96,44,67,91,66.7291666666667,16.1404879380145,34,96,1021,1023,1024,1022.66666666667,0.829288428862729,1,96,0.2,2.4,8.4,2.70104166666667,1.65399005862644,2.2,96,128,191.5,270,198.697916666667,38.2091528829819,63.25,0,NA,96,0
"rkbhcmet",2002-04-10,96,17.1,23.55,29.5,23.3333333333333,4.36747950115195,9.025,96,43,74,94,70.1145833333333,16.2058272766094,28.5,96,1021,1022,1024,1022.42708333333,1.03359150708042,1,96,0.2,1.6,6.7,2.08854166666667,1.54816494372611,2.3,96,130,193,287,201.927083333333,43.8241089119884,81.75,0,NA,96,0
"rkbhcmet",2002-04-11,96,18,23.4,30,23.49375,3.76495788751174,7.425,96,39,71,89,69.4166666666667,14.1336974464848,26,96,1020,1022,1024,1021.89583333333,1.19189514433432,2,96,0.2,1.7,6.2,1.94166666666667,1.28781059956458,1.475,96,76,162,286,170.239583333333,39.0370255531218,53.75,0,NA,96,0
"rkbhcmet",2002-04-12,96,17.3,21.5,29.2,22.421875,3.5825660643264,5.85,96,48,85,96,78.0416666666667,15.1656930476004,24,96,1019,1020,1022,1019.94791666667,0.92189497822539,2,96,0.2,1.5,5.8,1.94166666666667,1.28322510366134,1.725,96,108,169,301,183.104166666667,45.3009769074788,55.25,0,NA,96,6.5
"rkbhcmet",2002-04-13,96,17.7,21.15,28.5,22.0354166666667,3.4067727950647,6.45,96,45,82.5,96,78.6458333333333,16.8072535510661,30.25,96,1018,1019,1021,1019.03125,0.934182727533031,2,96,0.2,1.5,5.2,1.70416666666667,1.07829462497298,1.325,96,75,169,327,184.729166666667,56.1603867070707,74.5,0,NA,96,0
"rkbhcmet",2002-04-14,96,17.5,21.45,29.4,22.7447916666667,4.04414768306699,7.975,96,53,81.5,96,78.78125,13.8451611345663,26.25,96,1017,1019,1020,1018.625,0.668856054059939,1,96,0.2,1.3,6.2,1.746875,1.50989390530036,1.75,96,71,155,345,174.020833333333,63.3190715705893,73.75,0,NA,96,0
"rkbhcmet",2002-04-15,96,17.3,23.9,31,23.7979166666667,4.8913668128904,10.15,96,49,76,95,75.3645833333333,16.6866601569332,34,96,1018,1019,1021,1019.42708333333,0.94862550612831,1,96,0.2,1.1,5.2,1.42604166666667,1.15140598644181,1.45,96,24,174.5,342,194.03125,76.530207744187,118.5,0,NA,96,0
"rkbhcmet",2002-04-16,96,19,21.6,31.8,23.34375,3.97438674514698,6.5,96,46,92,97,84.2708333333333,15.9310878913999,24,96,1019,1021,1023,1021.01041666667,1.10971586374424,2,96,0.2,1.2,4.8,1.39791666666667,1.05730333910245,1.625,96,26,161,348,173.59375,64.4282674354731,55.25,0,NA,96,25.3
"rkbhcmet",2002-04-17,96,19.4,23.2,30.1,23.6041666666667,3.63778176095693,7.125,96,54,90,97,85.5,13.1917039320771,22.5,96,1020,1021,1023,1021.36458333333,1.07722637670392,2,96,0.2,1.3,4.3,1.41145833333333,0.817295899732342,1.1,96,0,141.5,338,152.645833333333,82.9156805900989,37,0,NA,96,10.5
"rkbhcmet",2002-04-18,96,18.7,22.6,31.1,23.8354166666667,3.96739286438221,7.925,96,41,89,96,81.4166666666667,16.0765711627473,28,96,1019,1020,1023,1020.51041666667,1.12385419232836,1,96,0.2,1.3,4.4,1.57291666666667,1.03552469961309,1.425,96,0,141.5,354,141.958333333333,81.5772048483962,57,0,NA,96,4.3
"rkbhcmet",2002-04-19,96,18.3,24.8,30.6,24.1395833333333,4.11900547952426,8.325,96,44,81,97,78.7604166666667,16.4103592389343,31,96,1018,1019,1021,1019.51041666667,1.03613443210981,1,96,0.2,1.5,5,1.77708333333333,1.24617132949532,1.8,96,0,151,353,144.270833333333,88.0604432572688,63.25,0,NA,96,0
"rkbhcmet",2002-04-20,96,17.5,24.15,30.3,23.85,4.50501474966918,9.1,96,44,78,95,74.8125,16.6817344169572,31.5,96,1016,1018,1020,1017.88541666667,1.23858825975099,2,96,0.2,1.3,4,1.44791666666667,1.00062918802613,1.7,96,4,170,354,163.59375,95.3599914037659,82.25,0,NA,96,0
"rkbhcmet",2002-04-21,96,18.8,25.1,29.9,24.7666666666667,3.77823870597111,7.425,96,51,81,96,77.09375,15.7059010867689,31.25,96,1016,1017,1018,1017.02083333333,0.820515456304808,2,96,0.2,1.3,5.4,1.525,1.08122737274772,1.4,96,0,198,354,199.177083333333,113.622736308101,142.5,0,NA,96,0
"rkbhcmet",2002-04-22,96,19.7,25.6,30.9,25.3875,3.77588609328641,7.8,96,56,77.5,96,78.6666666666667,13.8713386191715,30.25,96,1016,1017,1019,1017.36458333333,1.06740996579933,2,96,0.2,1.4,4.6,1.73541666666667,1.104152846653,1.625,96,0,176,354,153.364583333333,113.691930907645,187,0,NA,96,0
"rkbhcmet",2002-04-23,96,21.3,25.75,34,26.484375,3.55451760366113,6.55,96,37,79,86,72.5833333333333,13.2797167587634,21.5,96,1016,1017,1019,1017.41666666667,1.08255707681461,2,96,0.2,1.6,4.7,1.80104166666667,1.258946492878,2.05,96,0,49,355,75.8958333333333,88.6356800161753,43.25,0,NA,96,0
"rkbhcmet",2002-04-24,96,22.1,26,32.5,26.575,3.21257398030728,6.225,96,49,72,95,74.9791666666667,13.3021400467955,23.25,96,1016,1018,1020,1017.8125,1.01890033601763,2,96,0.2,1.9,4.7,1.79479166666667,0.999617799768509,1.4,96,0,149.5,354,164.197916666667,90.7739378075432,68.25,0,NA,96,0
"rkbhcmet",2002-04-25,96,19.9,25.95,32,25.5114583333333,4.15524702645669,8.55,96,44,77,91,72.1666666666667,14.1470969063336,28.25,96,1017,1019,1021,1019.23958333333,1.13085707288686,2,96,0.2,1.4,5,1.74895833333333,1.10758103343008,1.2,96,0,173.5,352,202.583333333333,80.4456883364784,139.75,0,NA,96,0
"rkbhcmet",2002-04-26,96,19.3,24.75,32.4,25.1916666666667,4.07037219730105,7.85,96,46,74.5,93,73.3229166666667,15.0818781405239,30,96,1019,1020,1022,1020.32291666667,1.03104231029286,1,96,0.2,1.1,4.4,1.54166666666667,1.25485722959493,2.3,96,0,203,353,224.1875,80.7095262752728,139.5,0,NA,96,0
"rkbhcmet",2002-04-27,96,18.7,25.1,31,24.9625,4.12083920936909,8.1,96,42,72.5,93,71.1354166666667,16.6168080991359,30.25,96,1019,1021,1022,1020.84375,0.943990689070942,2,96,0.2,1.4,7.3,1.96979166666667,1.65071721520114,2.075,96,103,191.5,354,202.458333333333,54.4745071554077,79.25,0,NA,96,0
"rkbhcmet",2002-04-28,96,18.7,25,30.4,24.5229166666667,4.14122990037009,8.1,96,50,75,93,73.3125,14.6856983777451,27.25,96,1018,1020,1022,1019.79166666667,1.16904519445001,2,96,0.2,1.45,7.1,1.809375,1.49011325072962,2,96,2,185.5,354,203.354166666667,86.0321823709522,103,0,NA,96,0
"rkbhcmet",2002-04-29,96,19.8,25.45,32.2,25.571875,3.96398797398463,7.775,96,51,76,94,75.4166666666667,14.3164731518895,28.5,96,1015,1017,1019,1017.26041666667,0.965126571101228,1,96,0.2,1.5,4.6,1.67291666666667,1.06142696073845,1.7,96,0,128,355,130.416666666667,109.919077092068,140.5,0,NA,96,0
"rkbhcmet",2002-04-30,96,19.4,25.6,31.6,25.7354166666667,3.95056236281066,7.375,96,48,74,96,73.4375,15.3546238535566,30.25,96,1015,1016,1019,1016.71875,1.00213587690965,2,96,0.2,1.3,4,1.33020833333333,0.90473837936042,1,96,0,180,354,180.65625,120.747481449162,258.25,0,NA,96,0
"rkbhcmet",2002-05-01,96,19.1,25.8,30.9,25.30625,4.11459053408208,8.3,96,60,80,95,78.6145833333333,11.8484907248198,24.25,96,1015,1016,1017,1016.30208333333,0.6668037139837,1,96,0.2,1.3,4.4,1.59375,1.22593143965592,2,96,1,271,345,249.9375,67.9116783228892,119.25,0,NA,96,0
"rkbhcmet",2002-05-02,96,19.8,25.5,31.7,25.8645833333333,4.33016297655282,8.675,96,60,81,96,79.40625,13.3720668205267,27.5,96,1015,1016,1018,1016.39583333333,0.934476117423601,1,96,0.2,1.1,5.8,1.79479166666667,1.52601095337634,2.225,96,156,245,342,239.75,56.2685291119383,103.5,0,NA,96,0
"rkbhcmet",2002-05-03,96,20.8,26.95,32.2,26.5270833333333,4.06444089938105,8.2,96,52,77.5,96,76.75,15.6245420985536,32.25,96,1016,1017,1019,1017.46875,0.807245152876191,1,96,0.2,1.6,5.4,1.99791666666667,1.39676160544888,1.925,96,110,205,302,210.46875,50.6864360813776,90.25,0,NA,96,0
"rkbhcmet",2002-05-04,96,19.9,26.7,32.1,26.4989583333333,4.10669529816005,7.875,96,55,78,95,75.53125,13.4124475767848,25.5,96,1017,1019,1021,1019.27083333333,1.09042885495538,1,96,0.2,1.45,6.8,1.903125,1.56106934503244,2,96,50,197,354,210.65625,74.0817227441212,130.5,0,NA,96,0
"rkbhcmet",2002-05-05,96,19.9,27.3,32.7,26.7145833333333,4.0069145280487,7.175,96,53,75.5,94,74.8958333333333,12.173724220776,22,96,1020,1021,1023,1021.17708333333,0.906059039166952,1.25,96,0.2,1.1,4.3,1.36041666666667,0.966761187151437,1.4,96,0,172.5,354,193.520833333333,98.0442412669609,125.25,0,NA,96,0
"rkbhcmet",2002-05-06,96,21,26.6,33,27.0072916666667,3.87051593981356,6.625,96,42,73.5,95,72.3854166666667,15.7462575614964,24.25,96,1020,1021,1023,1021.41666666667,1.04293782089136,1,96,0.2,1.4,5.6,1.65833333333333,1.12190314495801,1.5,96,0,161,352,177.385416666667,83.4232543361567,51.5,0,NA,96,0
"rkbhcmet",2002-05-07,96,20.4,26.55,32.9,26.5875,4.14432395604296,8.25,96,48,72.5,95,71.9895833333333,14.4298628885536,26.5,96,1019,1020,1022,1020.19791666667,0.901691879532047,1,96,0.2,1.4,4.3,1.48854166666667,1.00743235809674,1.425,96,0,187,355,215.541666666667,88.3191481493371,158.25,0,NA,96,0
"rkbhcmet",2002-05-08,96,21,25.95,32.1,26.4364583333333,3.57164623083609,6.225,96,49,70,95,71.9895833333333,14.5345286105131,26.25,96,1017,1019,1020,1018.78125,0.848566903357469,1.25,96,0.2,1.35,4.6,1.6,1.16266481570752,1.925,96,0,187,348,209.375,85.5751132047162,137.25,0,NA,96,0
"rkbhcmet",2002-05-09,96,19.2,26.75,32.7,26.3989583333333,4.51200725063963,8.5,96,42,70.5,93,70.2395833333333,14.3708365442815,22.25,96,1017,1019,1020,1018.71875,0.890926484060273,1.25,96,0.2,1.45,5.9,1.84895833333333,1.41785566718988,1.8,96,2,198.5,352,212.395833333333,67.1279186042615,104.75,0,NA,96,0
"rkbhcmet",2002-05-10,96,20.2,26.6,31.9,26.3822916666667,4.13006931996538,8.37499999999999,96,49,68,87,67.6458333333333,13.1012085956475,27,96,1019,1020,1022,1020.25,0.807856162288417,1,96,0.2,1.6,6.1,2.021875,1.38664328695709,1.7,96,0,162,337,165.354166666667,81.6663274250025,75,0,NA,96,0
"rkbhcmet",2002-05-11,96,20.1,27.05,33.3,26.4458333333333,4.2758542800897,8.575,96,39,66.5,93,68.0833333333333,15.6902025525597,28.25,96,1020,1022,1023,1021.60416666667,0.967679445256501,1,96,0.2,1.9,5.6,2.09270833333333,1.11215720127637,1.3,96,94,162,315,176.15625,44.5580232305084,52.5,0,NA,96,0
"rkbhcmet",2002-05-12,96,21.2,27.1,32,26.7395833333333,3.73865946047557,7.575,96,49,66.5,92,70.5208333333333,13.8457511374935,27.25,96,1020,1022,1023,1021.69791666667,1.12502436620786,2,96,0.2,2.2,6.2,2.30520833333333,1.28188757136265,1.425,96,79,171,306,187.677083333333,48.7518949249353,68.25,0,NA,96,0
"rkbhcmet",2002-05-13,96,19.8,26.5,31.7,26.1177083333333,4.0670691578934,7.92499999999999,96,44,71.5,94,71.6145833333333,15.5125550453524,27.25,96,1016,1019,1021,1018.40625,1.68946036230196,4,96,0.2,1.5,6.9,1.909375,1.41615328675216,2,96,3,225.5,353,220.895833333333,81.103245332778,134.25,0,NA,96,0
"rkbhcmet",2002-05-14,96,21.7,26.9,31.8,27.36875,2.9963245028394,5.025,96,55,76,95,73.7395833333333,12.1397518327766,18.5,96,1014,1015,1016,1015.20833333333,0.845005969043591,2,96,0.2,1.7,4.6,1.84895833333333,1.08588986469421,1.7,96,1,211.5,355,186.229166666667,138.202786106935,279,0,NA,96,1.6
"rkbhcmet",2002-05-15,96,21.2,26.05,33.1,26.8239583333333,3.72419527984988,6.725,96,41,74,91,69.9583333333333,16.11793160732,29,96,1016,1018,1020,1017.78125,1.22434192850475,2,96,0.2,2.8,6.3,2.86979166666667,1.10158926261505,1.35,96,54,129,292,129.541666666667,35.2894547143348,42,0,NA,96,0
"rkbhcmet",2002-05-16,96,21.8,25.55,32.6,26.2083333333333,3.2943545543588,5.025,96,48,79.5,94,76.6041666666667,13.2311269096115,21,96,1018,1020,1021,1019.73958333333,0.729019408689243,1,96,0.2,1.6,5.8,1.8125,1.20980642209709,1.925,96,101,157.5,292,174.09375,46.5638391718408,63,0,NA,96,1.8
"rkbhcmet",2002-05-17,96,20.6,26.95,32,26.5291666666667,3.91186902876945,7.725,96,53,73,96,74.4166666666667,15.109889871532,32,96,1015,1018,1020,1017.44791666667,1.53465094036785,3,96,0.2,1.7,6.9,2.18958333333333,1.77707501643433,2.25,96,114,202,321,213.25,57.8486227830424,108.25,0,NA,96,0
"rkbhcmet",2002-05-18,96,21.3,27.4,32.2,26.99375,3.68278534464566,7.225,96,56,80,95,75.9270833333333,11.4259582499598,20.25,96,1012,1014,1016,1013.66666666667,1.0629320586959,1.25,96,0.2,2,5.8,2.19895833333333,1.5118823952917,2.5,96,0,275,354,244.739583333333,77.2012059888986,129,0,NA,96,0
"rkbhcmet",2002-05-19,96,19.6,23.7,27.2,23.615625,2.35641691088286,4.825,96,76,92,97,89.8333333333333,6.46230636141401,13,96,1011,1013,1014,1012.72916666667,0.888276470317265,1,96,0.2,1.6,10.1,1.91979166666667,1.80639913941443,2.35,96,0,258.5,354,202.09375,106.544586972581,179.25,0,NA,96,37.4
"rkbhcmet",2002-05-20,96,18.8,23.95,30.7,24.18125,4.18889038190055,8.775,96,52,82.5,97,80.0729166666667,15.4683002105438,31,96,1013,1014,1017,1014.79166666667,1.09464405814634,2,96,0.2,1.5,5,1.90208333333333,1.25982280848218,1.7,96,22,124.5,350,122.4375,59.951175310019,56.5,0,NA,96,0.6
"rkbhcmet",2002-05-21,96,19.6,23.6,30.5,24.44375,3.75117700826933,7.525,96,50,74.5,88,71.90625,13.3929110274605,27.5,96,1014,1016,1018,1015.85416666667,0.951222666573662,2,96,0.2,2.8,5.6,2.82083333333333,1.00628725277016,1.5,96,44,113,264,113.15625,31.9507278971527,40,0,NA,96,0
"rkbhcmet",2002-05-22,96,19.8,24.5,31.5,24.8729166666667,3.9238402018717,7.925,96,39,62,80,62.8125,13.1959423588027,26.25,96,1014,1016,1017,1015.83333333333,1.04293782089136,2,96,1.3,3.75,6.9,3.715625,1.25859806091833,1.65,96,42,114,193,112.822916666667,29.7360298173486,38.25,0,NA,96,0
"rkbhcmet",2002-05-23,96,19.1,24.9,31.2,24.9166666666667,3.99488269155657,7.775,96,39,63.5,93,65.75,17.8567398450763,34.25,96,1015,1016,1018,1016.39583333333,0.839538302523184,1,96,0.8,3.2,8.1,3.36979166666667,1.3598080198606,1.7,96,51,134.5,211,129.395833333333,32.172063450557,42.75,0,NA,96,0
"rkbhcmet",2002-05-24,96,19.6,24.85,31.6,25.3135416666667,4.09188207350955,8,96,37,58,80,57.84375,15.5389684172948,34.25,96,1015,1017,1019,1017.26041666667,0.836594496083493,1,96,0.3,2.9,6.7,2.96770833333333,1.22418564052032,1.85,96,50,145.5,229,146.135416666667,26.0778671196241,25.25,0,NA,96,0
"rkbhcmet",2002-05-25,96,17.9,24.6,30.8,24.1458333333333,4.18691989959374,8.25,96,44,62,81,62.8645833333333,10.0761519301417,15.5,96,1015,1017,1019,1017.1875,0.824780672600138,1,96,0.2,2,5.4,2.15729166666667,0.975785221370776,1.4,96,1,144,354,146.125,66.9147533099115,36.25,0,NA,96,0
"rkbhcmet",2002-05-26,96,19.7,26.05,31,25.5552083333333,4.16271343164949,9.05,96,39,64.5,86,64.1666666666667,14.5874254910228,27,96,1013,1016,1018,1015.59375,1.20156148406979,2,96,0.2,1.9,4.1,2.025,0.990268437822477,1.5,96,7,133,354,149.520833333333,71.005111627213,48.75,0,NA,96,0
"rkbhcmet",2002-05-27,96,22.1,23.65,31.9,24.9197916666667,3.0506123558417,4.05,96,50,87.5,96,82.15625,13.9006460470841,19,96,1012,1013,1016,1013.5625,0.938223405109219,1,96,0.2,1.9,4.6,1.90416666666667,0.967679445256501,1.35,96,0,135,354,139.385416666667,67.4805811898453,46,0,NA,96,18.2
"rkbhcmet",2002-05-28,96,21.3,26.75,31.8,26.446875,3.81514856232776,8.1,96,38,66,93,68.34375,18.2732638314186,36,96,1010,1013,1014,1012.23958333333,1.02335662011335,1,96,0.2,2.2,6.9,2.284375,1.35182746680188,1.425,96,45,132.5,340,135.53125,35.926812484037,45.25,0,NA,96,0
"rkbhcmet",2002-05-29,96,19,25.8,32.3,25.6770833333333,4.23025392212028,8.50000000000001,96,45,74.5,93,74,13.7595899571707,23.25,96,1009,1011,1013,1011.08333333333,1.04293782089136,2,96,0.2,1.3,4.3,1.45416666666667,1.0469923507152,1.6,96,0,102.5,355,117.28125,99.9734389067522,124.5,0,NA,96,0
"rkbhcmet",2002-05-30,96,21.2,24.8,34.2,26.7770833333333,4.33772870876882,8.85,96,54,81,95,76.4270833333333,15.1350028544268,31.25,96,1008,1009,1011,1009.5625,0.971298642350322,1,96,0.2,0.85,4.1,1.196875,1.073455132296,1.725,96,0,141.5,354,148.5,105.268078832344,140.5,0,NA,96,0
"rkbhcmet",2002-05-31,96,21.2,26.8,33.8,26.6375,4.21873640348686,8.7,96,52,74.5,95,76.0729166666667,14.0272252511184,30,96,1009,1010,1012,1009.91666666667,0.841885936350383,1,96,0.2,1.5,4.3,1.70625,0.985453408869558,1.325,96,3,164.5,344,173.03125,96.0827990657838,103,0,NA,96,0.3
"rkbhcmet",2002-06-01,96,20.8,26.9,33.4,26.4364583333333,3.76018252053265,7.35,96,52,83.5,97,81.3645833333333,12.2062277389059,22,96,1011,1012,1013,1011.92708333333,0.861391672838255,2,96,0.2,1.8,4.4,1.80416666666667,1.10137872129404,1.7,96,0,105.5,354,124.947916666667,96.9507058459869,113.25,0,NA,96,0
"rkbhcmet",2002-06-02,96,22,28.1,35.2,27.9895833333333,3.86772009999817,7.625,96,52,79.5,95,77.7291666666667,13.2088321063611,27,96,1011,1013,1015,1012.83333333333,0.866531703391432,1,96,0.2,0.85,4.6,1.15416666666667,1.11061070603109,1.3,96,0,162.5,353,171.072916666667,115.974248030071,228,0,NA,96,0
"rkbhcmet",2002-06-03,96,22.7,28.4,35.9,28.290625,3.60911355569408,6.05,96,46,78.5,95,76.6875,15.6993546632371,30.25,96,1013,1014,1016,1014.44791666667,0.765984631791233,1,96,0.2,0.9,5,1.30520833333333,1.22529221362577,2,96,0,140.5,350,158.708333333333,103.343771402631,183.75,0,NA,96,0
"rkbhcmet",2002-06-04,96,22.9,25.15,32.9,26.503125,3.23980029030381,5.9,96,48,87,94,79.5520833333333,15.1246538310393,24.25,96,1014,1016,1016,1015.30208333333,0.796304512854839,1,96,0.2,0.9,4.4,1.16145833333333,0.894588384226501,1,96,39,182.5,343,188.197916666667,63.1688830444842,74.5,0,NA,96,0.8
